cod_barras,descricao, novo Codigo interno
1802992,MANGUEIRA ABASTECIMENTO 300MM 1/4,undefined
0000023,CHAPA PRETA 20 2 X 1,00,undefined
1802993,CARTAZ COLUNA PROM 1 ANO GRATIS DE SHELL,undefined
1802994,APLIQUE SPREADER PROM A ANO GRATIS SHELL,undefined
1802995,FITA PARA MAQUININHA PROMOÇÃO 1 ANO GRATIS SHELL,undefined
1802996,MINI GUIA PROMOÇÃO 1 ANO GRATIS SHELL,undefined
1802997,FOLDER ATIVIDADES PROMOÇÃO 1 ANO GRATIS SHELL,undefined
1802998,TOPO DE BOMBA SHELL BOX ,undefined
1802999,APLIQUE LATERAL MONOLITO SHELL BOX,undefined
0000026,ANEL VEDAÇÃO ,undefined
0000028,ARANHA DO ACOPLAMENT ,undefined
0000029,EIXO DE ACIONAMENTO ,undefined
0000030,TELA DO FILTRO,undefined
0000031,ANEL DE VEDAÇÃO RETA,undefined
0000034,CASKET SET FUEL PUMP,undefined
0000035,SELO PROTWETOR CONTRA ,undefined
0000036,TAMPA DE CONTROLE,undefined
0000022,FARINHA TRIGO BRANDINI,undefined
0001028,DOCE DE BANANA FLOR DO CAMPO,undefined
0000923,SACO SAFONADO KG,undefined
0019114,CARBONO 1 FACE A4 AZ 100F,undefined
0023891,CALCULADORA DE MESA 12 ELGIN DIGITAL,undefined
0021765,CALCULADORA MESA 8 BATERIA JOCAR,undefined
0000014,BOBINA REV TERM 80MMX40M C/ FIBRA NEUTRA,undefined
4047025341103,FLUIDO DE FREIO BOSCH DOT3 200ML,undefined
4047025341110,FLUIDO DE FREIO BOSCH DOT3 500ML,undefined
4047025341127,FLUIDO DE FREIO BOSCH DOT4 200ML,undefined
0000033,REV 33X46 CARIRI BRANCO CERBRAS,undefined
0000039,REV 33X46 AURORA BRANCO CERBRAS,undefined
0000066,TAMPA TRASEIRA 112,undefined
0000067,TAMPA DIANTEIRA 112 EXP,undefined
0000068,ROLAMENTO 6206,undefined
0000069,VENTILADOR PLASTICO 112L 4/6,undefined
0000070,TAMPA DEFLETORA 112,undefined
0001101,PROTETOR TERMICO BIMETALICO 130,undefined
0000089,PERFIL U 3 2mm,undefined
7891342014816,FILTRO TECFIL PSL545,undefined
7891342016414,FILTRO TECFIL PSL56,undefined
0000763,PAPEL HIG. FS 8X300 LEVEZA FLAMINGO,undefined
0000682,PAPEL TOALHA C/ 2.400 LIZ,undefined
0000050,SABÃO EM BARRA 5X200G UNO,undefined
000005050,SABAO EM BARRA 5X200G UNO,undefined
0000141,SACO PARA LIXO 0,12 KG 200L,undefined
0000926,SACO P/ LIXO 100L PRETO DONAP,undefined
0000058,MANGUEIRA DE COMBUSTIVEL ALTA VAZAO 1,undefined
00310269,FONTE REAL 200W FNT-230W H HOO,undefined
7500050,BOMBA DOSADORA PNEUMATICA 3L/H,undefined
3000610,VALVULA DE ASPIRAÇÃO 6/4,undefined
0000055,pinca para mop agua,,undefined
0000193,SAPATO 50F61 SRV ELEGANCE 40,undefined
0001983,SACO PE,undefined
0000054,TB MET FLEX 2MFX40CMX1.1/2,undefined
0000065,EPOXI COLORS PRETO,undefined
0000090,GONZO 5/8,undefined
0000874,AMORTECEDIR MICRO III 3/8 100KG,undefined
0000875,COMPRESSOR AR 20+APV-250L 5CV 380V,undefined
1901044,CAMARA FRIGORIRIFICA ,undefined
0000785,DESPIGÃO M/F 1/2,undefined
0000956,LIXEIRA C/PEDAL 15L,undefined
0009541,LICEIRA C/PEDAL 50L,undefined
0000554,ACIDO MURIATICO 1L,undefined
0123547,UN SSD 480GB ,undefined
0654125,UPD SMART S INTEL,undefined
0008412,EPOXI COLORSTEEL AMAR. OURO,undefined
0054236,TIGRE ROLO LA SINT 1366-15,undefined
0005632,TIGRE ROLO DE LA SINT 1365 723CM,undefined
0006548,TRINCHA TIGRE 695-2,undefined
0006589,CONECTOR 600V BPE 30A 06MM,undefined
0000523,PRENDEDOR PAPEL 19MM C/12,undefined
0005325,ADPT HDMI X VGA,undefined
0005213,MANGUEIRA SAE 100RAT 3/8,undefined
0004563,CAPA DE PRENSAGEM 3/8 ,undefined
0031531,BOTA COURO BIC N42 BRAVO/BRACOL,undefined
0031530,BOTA COURO BIC N41 BRAVO/BRACOL,undefined
0031521,BOTA COURO BIC N35 BRAVO/BRACOL,undefined
0025479,BOTA PVC 28CM 41 BRACOL,undefined
0060383,BOTA CAMU BIC C/CAD N41 BRACOL,undefined
0012063,BOTA VAQ BIC S/CAD N43 VULCAFLEX,undefined
0012060,BOTA VAQ S/CAD N40 VULCAFLEX,undefined
1901045,IMPRESSORA NAO FISCAL  TP650,undefined
1901046,MODULO FISCAL ELET ,undefined
0005874,TINTA PINTAPISO CZ MEDIO,undefined
0002365,PORTA OBJETOS KIT C/3,undefined
0005641,DVR DS 7216HGHI-F1/N HD TVI 16,undefined
0003652,REBITE REPOXO 310 BRANCO,undefined
7896580700149,BARDAHL B-12 PLUS 500ML,undefined
0001245,LAVADORA SOMAR LUS35013,undefined
0005421,ESGUICHO 1/2 3.2 JATO LEQUE INOX,undefined
0056328,GRELHA K7 DX GRANDE CARRIER ,undefined
0002236,EVAP K7 QF 48K CARRIER,undefined
0006652,COND QF 48K CARRIER,undefined
0023254,ALUMAX 5L,undefined
0004892,FACA REFEIÇAO DESC ,undefined
0009856,ROLAMENTO 6316,undefined
0003325,DIODO ROSCA SKN 71/16,undefined
7896580700170,BARDAHL CLEAN GAS 200ML,undefined
7891342512466,FILTRO TECFIL ARS2870,undefined
0003521,CAIXA CORREP DELLO ART TRIPLA AZUL,undefined
0001352,CANETA MARCADOR PILOT 2.0,undefined
0006985,ARLA 32,undefined
0001994,GRADE EXPO COOLER EXTRA FORTE 735X600MM,undefined
0011554,GRADE EXPO COOLER EXTRA FORTE,undefined
0199544,GRADE EXPO COOLER C/ DIVISOES,undefined
0023245,MODULO CONT.P  WALKINCOOLER,undefined
0023252,MODULO INICIAL P WALKINCOOLER,undefined
0001587,BLUSA MICROF MG JAP LAÇO,undefined
0006654,BLAZER C/BOLSO OXF MESCL,undefined
0055412,CALÇA MELAN BOLSO E COS,undefined
0009653,EVOLI SOLUVEL S CX,undefined
0008745,BALUN AHD 720P/96OH ,undefined
00069851,FONTE CHAVEADA 12V 2A,undefined
0066542,CAMERA DOME TVI IR 15M,undefined
0069856,BOMBONA 5L PADRAO ,undefined
0004587,SENSOR INDUT SL 8-18GIL,undefined
0009587,CORRED TELESC 450MM,undefined
0005419,DOBRADIÇA RETA 107,undefined
0099856,LAMIECCO BRANCO ,undefined
0006659,TAPA FURO 13MM BRANCO,undefined
0003365,ISTOBAL EMOLIENTE 20L,undefined
0004458,RECEPTOR MAGNETICO P/ TANQUE,undefined
15263254,TERMINAL CONT.INT. 3M   QT-II 5623K,undefined
0055896,SMART BOX TV AN,undefined
0066585,KIT TEC MOU S FIO,undefined
0066589,CER PV MONTANA MARFIM CX 2.30 46X46,undefined
0008875,SSD 120GB CT 120BX00SSDI,undefined
0006698,INTERFONE C/ TECLADO ,undefined
5011987059498,HELIX HX7 SN 5W 30-1L,undefined
0000669,GARRAFA TERM INV 1L,undefined
0006653,MOTOCICLETA MARCA HONDA XRE 190,undefined
0009987,HD HARD DISK 06TB,undefined
0005547,TESOURA TRAMONTINA ,undefined
0006693,A BRUTA SERV E COM ,undefined
0004574,ABRAÇADEIRA ZINC 3/4,undefined
0008857,C S PRETO R 9,undefined
0005533,LUMINARIA LEDVANCE LIVIN,undefined
0006655,TORN 1197 C LINK,undefined
00066557,NOBREAK APC SMART UPS 3000VA,undefined
0066887,DOBRADIÇA 1 C ABA,undefined
0009988,DISCO FLAP 7 GRANA 60,undefined
0003366,FLAUTA DOS BICOS AMAROK,undefined
0008854,BOMBA,undefined
0009951,JOGO DE BRONZINA PARA BIELA,undefined
0000775,KIT REPARO VALVULA SUCC 4 ET,undefined
0006632,KIT REAPRO VALVULA RETENÇÃO DE ULT ETAPA,undefined
0099887,VALVULA DE RETENÇÃO 1/4 ACO ,undefined
0044111,GAXETA RADIAL,undefined
0022114,GAXETA TANGENCIAL,undefined
0055663,ANEL QUEBRA PRESSAO,undefined
0004411,JOGO DE RASPADOR,undefined
0044556,FILTRO COALESCENTE,undefined
0066332,JOGO DE ORING DE VEDAÇÃO,undefined
0022554,JOGO DE ARRUELA DE VEDAÇÃO,undefined
0088554,ANEL DEFLETOR,undefined
0066885,TRANSDUTOR 1,5 3,9KW 230 3M PI,undefined
0066881,CANALETA HELADUCT 30X30MM,undefined
0005478,CANALETA HELADUCT 80X50MM,undefined
0008896,ABRACADEIRA NY 200MM,undefined
0011432,CONTADOR 3TS29 220V ,undefined
0554126,DISJUNTOR UNIP 6KA ,undefined
0006658,TERMINAL COMOPRESS INTELLI TM 10,undefined
0006581,TERMINAL COMPRESS INTELLI TM 35,undefined
00033256,BARRAMENTO TRIF 80A 220/440V S3F,undefined
0001125,CONTATO AUXIL MOELLER 22DILE 2N,undefined
0001145,TEMPORIZ ELET COEL AEG 60S 94-242,undefined
0002211,ELETROCALHA PERF U CH 24 100X50X300,undefined
0001123,RELE F F S 01 MC 0,5S 220/380V ALT,undefined
0011112,CABO EPROTENAX FLEX G7 1KV AZ 25MM,undefined
0022336,QUADRO DIST S/BARRA MB 12/16 DISJ,undefined
00221145,BARRAMENTO N/T P/QUADRO DIST 12/16,undefined
7898084121185,ADIT DRAFT P/RAD ANTIRUST SINT AZUL 500ML,undefined
0665896,POS IWI251 MAQUINA CARTAO CRED/DEB P/ LOCAÇÃO,undefined
00005541,ALIC PRESSAO 10 MASTER TRAM,undefined
00556632,BASE MAGNETICO 63X55X50MM P/ RELOGIO ,undefined
0066558,CH AJUST 12 30MM R03800012,undefined
00011250,ESSENCIA TALCO POMPOM 250ML ,undefined
0556699,NAFTALINAS EM BOLAS,undefined
7896580702266,BARDAHL PROMAX FLUIDO RAD.VERDE 500ML,undefined
6655441,AGUA DESTILADA ,,undefined
0066447,MAQUINA CAFE MSTP2 110220V,undefined
0055889,DOBRA ACO 255,undefined
0005544,LAVA AUTOS 20L,undefined
00066981,BOMBONA,undefined
0066554,FIBRA ABRASIVA MEDIA,undefined
0332254,ESPUMA MULTIUSO,undefined
0066998,SUPORTE ABERTO 1/2,undefined
0001154,CAXILHO LEVE,undefined
0003322,LIGAÇÃO REP P/ JARDIM,undefined
0055488,BICO AUT INOX P/ ARLA 3/4,undefined
0556698,BOLSA TRMICA RIMULA,undefined
0022365,CORE 15 8400/8GB ,undefined
0066541,CONECTOR DE AÇO INOX,undefined
7891342010160,FILTRO TECFIL PSL34M TM1,undefined
0099554,CH CATRACA 1/2 REVERSIVEL ,undefined
0137777,COMPASS LONGITUDE FLEX 5 PASSAG,undefined
000669899,PINTURA SOLIDA,undefined
0055223,TELHA ROMANA VERMELHA,undefined
0022115,GUIA PARA PORTAO TECNIL,undefined
7898084121161,ADIT DRAFT P/RAD ANTIRUST SINT AMARELO 500ML,undefined
00995541,TEEE F F F 1/2,undefined
0055446,LUVA DE REDUÇAO 3/4 X 1/2,undefined
0005587,MANGEUIRA PRETA 5/8 C 300PSI,undefined
0009998,SOLDA GENERAL SERRAL,undefined
00066581,BARRA REDONDA 12MM6MT,undefined
0055698,LONA 08 04X03LJ COTO,undefined
00445561,CANUDO SACHET PAPEL 250UND,undefined
00665582,ADESIVO PAGUE C/ EXPERS,undefined
0998865,CAIXA DE TRANSPORTE FALCON ,undefined
0002254,HPRO 10KG CAT,undefined
0003358,TAPETE GERMANPAD 30 60X60,undefined
00665891,FERROFIX ZAECAO ,undefined
0112366,COMP 1/3 HP 220V R134 A ,undefined
0554412,FILTRO SEC 3/4 C/MOLEC 60C/AP,undefined
0665589,FLUIDO TETRAFLUORETANO R134A,undefined
0665599,GUIA DE OPERAÇÃO CARTÃO EXPERS,undefined
00044581,FAIXA DE POSTO PAGUE C/EXPERS,undefined
0112233,FAIXA PREÇO + KIT NUMEROS GASO COM DNA SHELL,undefined
0669985,FAIXA PROMOCIONAL 500X100M,undefined
00669981,APLIQUE SPREADER,undefined
0044587,ADESIVO CARTELA DE CRACHA,undefined
0033574,MINIGUIA PROMOÇÃO SHELL NA CAIXA,undefined
0066441,CORDAO DE MAQUININHA,undefined
00885546,ANTICOR 20UN,undefined
5011987042377,HELIX HX8 AG 0W 20-1L,undefined
0003354,BALUN DE VIDEO,undefined
0066985,CAMERA BULLET TVI IR 20M,undefined
0066995,PERFIL 1 W 310X28,3,undefined
0665587,PF W310 X 28.3 A572GR50 12M FX4.08,undefined
00665581,ELETRODO E 6013 3,25MMLT20KG PL1,26,undefined
0112445,HIPRO 10KG GAT ,undefined
00066591,CONECTOR P/ CAIXA MULTIPLA 3/4,undefined
0033552,RACK PAREDE ,undefined
0044558,CAIXA SOBREPOR CFTV QUA ,undefined
00669951,CAMERA BULLET 4 EM 1 IR 20M,undefined
0556695,UNIAO CHECK VALVULA 1 1/2,undefined
9955112,SODA CAUSTICA 350G,undefined
0998856,DETERGENTE ALCALINO CLORADO 5LTS,undefined
06699851,PASTA MULTI USO LIMPEZA 500G,undefined
99885996,SABÃO EM PASTA NEUTRO 500G,undefined
0998854,ELETRODO DE NIVEL ECP,undefined
6633221,SISTEMA FV SICES CONCTADO A REDE,undefined
09988541,SINALIZAÇÃO PVC FOTOLIMINESCENTE PQS BC,undefined
11523336,SINALIZAÇÃO PVC FOTOMINESCENTE CO2,undefined
4455879,SINALIZAÇÃO PVC FOTOMINESCENTE RISCO DE CHOQUE,,undefined
2233114,SINALIZAÇÃO PVC FOTOMINESCENTE DE Fuga esq ls11,undefined
33221144,POTE ROSCA DEC CAFE,undefined
1114556221,BOWL CANELATTA 4,8L,undefined
66554410,VIAPLUS 5000 18KG,undefined
33998521,ADAPTADOR 1 1/2,undefined
0966954,KIT ESTRUTURAL FIXAÇÃO ,undefined
668899441,LONA PRETA 1X4 MTS 30KG,undefined
0445772,METALON GALVANIZADO 15X15,undefined
3354125,SUMP DE FILTRO PRESA GRANDE,undefined
06622151,BRITA CORRIDA,undefined
0669951,ACIDO TRICLOROISOCIANURICO SECO,undefined
0112241,AGUA SANITARIA 1L,undefined
1122112,TB MET2FLEX.2MF X 50CMX2MF INOX,undefined
1111225411,TB MET.FLEX.2MF X 50CMX1.1/2MS INOX,undefined
0112114,PLACA PSAI 26X6 ESCRITORIO,undefined
0006651,AIR POMPOM 2LTS,undefined
2211415,TAPETE KAPAZI M2 VINIL ,undefined
0112115,ESPANADOR ELETROSTATICO ,undefined
1122115,PANO DE PRATO SEMANINHA,undefined
0112541,DISPENSER ROMEU E JULIETA 600ML,undefined
11254125,ESPONJA MULTIUSO C/ POTE,undefined
11221121,PAST SANIT GLADE 25G,undefined
11251123,GEL ADESIVO PINHO ,undefined
11233211451,ESPATULA 37,5 CM,undefined
12365493,MULTIUSO LIMAO ,undefined
11223361254,GATILHO PULVERIZADOR 28/410,undefined
112366512,ALCOOL GEL 1LTS C/ PUMP,undefined
112365412,PANO ESPONJA VEGETAL ,undefined
5522114,BARRA REDONDA 16MM,undefined
1122114,CANTONEIRA 1X3/16,undefined
11221150,CANTONEIRA 2 X 1/4,undefined
11221120,TRILHOS GALVANIZADOS 10M PARAF,undefined
2336521,MOTO RED LRU 230/400V,undefined
8855412,ELETRODUTO PVC ROSC TRIGRE 1,undefined
5566954,LUVA ELET PVC ROS TIGRE 1,undefined
0551121,INT SIMP 10A/250V + 1 TOM 2P +T 10A,undefined
0556612,TELHA MT TZ 40 GALV,undefined
1123512,METALON GALVANIZADO 40X40,undefined
0055662,SOLDA WAVES 2,50MM,undefined
0112261,CAPA DE PRENSAGEM 1/4,undefined
01122410,TERM MACHO NPTF MANG  1/4 x 1/4,undefined
1124125,MANGUEIRA GNV 1/4 690 ,undefined
1125125,TERM FEMEA BSP MANG 1/4 X 1/4,undefined
11251254,ADAPTADOR MACHO 1/4 NPT X 1/4 BSP,undefined
1122145,SABONETEIRA 500ML,undefined
5011987038332,RIMULA R3 EXTRA CI-4 15W 40-20L NOVO (BALDE) ,undefined
0115421,AASENTO SAN ECO POL BRANCO,undefined
0112361,BATERIA AUTOM 12V 95AH ,undefined
7898644550189,FLUIDO DE FREIOS TIRRENO DOT4 100ML,undefined
7898951614062,FLUIDO DE FREIOS TIRRENO DOT3 500ML,undefined
7898951614079,FLUIDO DE FREIOS TIRRENO DOT4 500ML,undefined
1121541,FILTRO DE AGUA,undefined
112211210,PEDAÇOS ACRILICOS,undefined
11225415,SPREADER LONA MOD 1,undefined
0112512,TELHA ZINC TZ 0.40MM,undefined
0115142,BOIA INF SUP CB 2001 15A,undefined
11258964,ARAME REC 1.24 - 18,undefined
11252411,BARRA REDONDA 5/8,undefined
0112415,TELA Q 92 15 X 15.4.2,undefined
0122415,TRELICA 6/4/3 4 8 LL6M,undefined
0125487,PL DE VIDEO GEFO 1GB,undefined
1154124,TECLADO MAXPRINT USB ,undefined
0012563,PL MAE PCWARE,undefined
1215412,MON LED AOC 18.5,undefined
0125412,HD SSD 240GB 2,5 WES DIG,undefined
01254121,MEMORIA OXY 8GB DDR4,undefined
1254156,PROC INTEL CORE 15 ,undefined
0125415,MOUSE MAXPRINT USB,undefined
0154421,MOTOR REDUTOR P/ PORTA AUT,undefined
0114578,NOBREAK 1500 VA BACK UPS USB,undefined
112365236,ALCOOL GEL TALIMPO 5LTS,undefined
11541241,FELINE ALVES SC 10 1KG,undefined
11541214,KIT GERADOR FOTOVOLTAICO,undefined
1154879,CERA HIDROF HIPERCONCENTRADA 1L,undefined
12125412,EXPOXI COLORS BCO ,undefined
12563256,CAIXA ORG DELLO BOX ,undefined
0125436,MALOTE GR 260X360,undefined
5011987059528,HELIX ULTRA AV 5W 40 1L,undefined
1152145,SHAMPOO HIPERCONCENTRADO 1,4L,undefined
01125412,PLACA DE PISO INOX ,undefined
121254123,LAMPADA TUBO LED T5,undefined
1152874,ANTI FERRUGEM DESEG,undefined
0545632,ABRACADEIRA,undefined
0669859,INJETOR DUCATO,undefined
0066512,PERFIL U2 2MM,undefined
0011245,TELHA ONDULADA GALV ,undefined
0332132,PNEU 215/65 BRIDG,undefined
0125631,VALVULA SIMPLES,undefined
0112412,BATA FECHADA MANGA CURTA,undefined
0665923,PANO MIC VIDRO 40X40,undefined
0112563,AROMA VONIXX FRESH 5L,undefined
0115263,DISTRIBUID 03L/130089,undefined
1125412,UNIDADE INJETORA 03L/130277 Q 03L130277Q,undefined
11251362,MASCARA 100% ALGODAO,undefined
1152412,FAIXA SHELL BOX,undefined
0125146,CARTZ SHELL BOX,undefined
112541250,SEGMENTO ESPUMA C=770 V,undefined
12512632,SEGMENTO ESPUMA C=770C,undefined
1269564,SEGMENTO ESPUMA C=860 V,undefined
0015462,SEGMENTO ESPUIMA C=860 C,undefined
1597532,ANEL FIXAÇÃO ESCOVA LINK ,undefined
12463256,PARAFUSO ALLEN DIN 912 M8X35,undefined
0124687,TAPETE SANITIZANTE,undefined
0156321,TAPETE HOME AGULHADO LISOM AZUL,undefined
0016425,ROTEADOR TP LINK,undefined
1215542,HD SSD 120GB,undefined
1541632,PERFIL U 4 SIMP 4,75MM,undefined
0012496,PERFIL 6 ENRU 2,65MM,undefined
0015478,PERFIL U 4 ENRU,undefined
0125639,CANTONEIRA 7/8 X 1/8,undefined
0165423,CANTONEIRA 1 1/2 X 1/8,undefined
0155468,RELE INTER FAC + BASE I NANF ,undefined
0069859,RELE MINIAT 4 NANF 6A 24VCC LED RX M4,undefined
0015463,CAMISA POLO M VERM,undefined
1246985,CAMISETA POLO MASC M,undefined
0015245,CAMISETA POLO MASC BRANCO ,undefined
0156423,CAMISA POLO FEM BRANCO ,undefined
7891342003292,FILTRO TECFIL FC164 UN,undefined
1452154,POLIDOR DE ALUMINIO,undefined
7891342013086,FILTRO TECFIL ARL2204,undefined
7891342015905,FILTRO TECFIL ARL2206,undefined
7891342013222,FILTRO TECFIL ARL6071,undefined
7891342015608,FILTRO TECFIL ARL6080,undefined
7891342012126,FILTRO TECFIL ARL8829,undefined
7891342013048,FILTRO TECFIL ARL8830,undefined
7891342017114,FILTRO TECFIL ARL2207,undefined
7891342021784,FILTRO TECFIL PSL612,undefined
1254698,TELHA AL CBA TRAP ,undefined
0251651,ELETROCALHA LISA U CH22 100X50,undefined
154778966,PORCA SEXT GALV 1/4,undefined
0012635,PARAFU AUTO TRAVA 1/4X1/2,undefined
0125463,CABO EPROTENAX G7 1X1,5MM,undefined
1263541,EMENDA INTERNA U CH22,undefined
0015496,FITA PERFURADA LEVE 19X0,40,undefined
0154263,FECULA DE MANDIOCA ,undefined
01542630,TINTA SPAY DECOR,undefined
1256325,TINTA SPRAY BRILHANTE,undefined
1541254,OLHAL P/ TELEFONE ,undefined
1542658,CABO PP 4X1,5,undefined
5011987079472,HELIX ULTRA SP 5W 30 GF6 DIG2 1L,undefined
5011987860834,HELIX ULTRA SN ECT C2/C3 0W 30 1L,undefined
0025468,ROLAMENTO 6202,undefined
0155698,ROLAMENTO 6203,undefined
0155489,PASSADEIRA M BONITA,undefined
0015489,PAD MOUSE ,undefined
01254633,QUADRO AVISO ACRILICO,undefined
0156489,CALIBRADOR DE PNEUS ELET PREMIIUM,undefined
0001542,MASTERPRINT GRAMPO,undefined
015426301,TOALHA UMED BAX 70%,undefined
1525489,FLANELA TECH DRY OPLUS,undefined
1546325,UNIAO FG ASSENTO PLANO 2 1/2,undefined
0016532,UNIAO FG ASSENTO 1 1/2,undefined
01554893,FIO BAHIA DE 250MT,undefined
0155523,TNT 40 BRANCO,undefined
0014445,TRANSPARENTE 020,undefined
0011546,PVC 600 CAFE 523,undefined
0015487,ZIPER 6 AZUL,undefined
0016985,CURSOR DE METAL 6,undefined
0125663,CURSOR DE METAL 8,undefined
0125633,KORIPLAS PRETO ,undefined
0154663,TRANSPARENTE 0,20,undefined
0015445,VELCON 0,50,undefined
0015425,GURGURAO PRETO,undefined
0112546,FITA CBR 40,undefined
0011254,KORIPLAS MARRON ESCURIO,undefined
2126365,TESOURA 7,undefined
7896463106587,AUT DIESEL PROTECH S10 100ML,undefined
7896463106440,AUT ECONODIESEL 185ML,undefined
7896463107652,AUT FUEL INJECTOR CLEAN CF 100ML,undefined
7896463100271,AUT INTAKE VALVE CLEANER CF 100ML,undefined
7897070262796,AUT MOTORKOTE COND.DE METAIS 200ML,undefined
7896463105870,AUT OCTANE BOOSTER CF 100ML,undefined
7896463100448,AUT OIL FLUSH 500ML,undefined
7896463100523,AUT OIL TREATMENT 433ML,undefined
7896463105979,AUT RESTORE TREATMENT 100ML,undefined
7896463107683,AUT STOP RUST BLUE 500ML,undefined
7896463107690,AUT STOP RUST GREEN 500ML,undefined
7896463107706,AUT STOP RUST YELLOW 500ML,undefined
7896463100516,AUT STOP SMOKE 433ML,undefined
7896463105856,AUT TOTAL FLEX CF 100ML,undefined
7896463101599,AUT X-TUNING MOTOS 100ML,undefined
0402002,AUT LIMPA VIDROS VISAO TOTAL 100ML,undefined
7896918801012,AUT RADIEX BIO COOL.PROT.SIST.ARREF.ROSA 500ML,undefined
1563256,PERFIL U 2 25MM 2,65MM,,undefined
0154632,PERFIL U 3 40MM 3,00MM,undefined
0556325,CHAPA PLANA 6,30MM ,undefined
01564233,CORINO ANKARA,undefined
0112000,CORDAO JUNTE E TROQUE,undefined
1523658,TERMINAL ANGULAR M.MAGNET (6843)    3/8,undefined
1542111,FAIXA JUNTE E TROQUE ,undefined
0121254,MINIGUIA MANUAL,undefined
0154698,APLIQUE SHELL ,undefined
01254631,CARTAZ DE COLUNA PROM,undefined
5011987044531,ADVANCE AX7 4T 10W 30-1L (SCOOTER),undefined
1548963,GABINETE DE FERRO 96 X 96,undefined
5011987085749,HELIX POWER SP/GF-6A 0W 20 1L,undefined
5011987085770,HELIX PROTECT SP/GF-6A 5W 30 1L,undefined
0154879,MACHO 6 X 1MM,undefined
1254632,PAR ALLEN INOX,undefined
0154877,RELE CICLICO ,undefined
0159874,FECHO LINGUETA,undefined
001548736,SOLDA MAGNA 2,50M,undefined
1564874,BARRA QUADRADA 5/8,undefined
01548791,VALVULA SUC 4ET,undefined
12563251,VALVULA DESC 4ET ,undefined
1598746,PISTOLA PINTURA NA10,undefined
0154896,ESPIGAO CANAL ,undefined
1054879,ROLAMENTO LR 205 ,undefined
15489635,CONEXAO RETA MACHO 08X1/4,undefined
15487963,ROLAMENTO 7203,,undefined
10566985,REFLETOR LED ,undefined
0158749,CAIXA ACOPL,undefined
01548966,VASO SANITARIO0,undefined
00154630,BORRIFADOR 500ML ,undefined
1548712,MINICONTATOR,undefined
7891342005746,FILTRO TECFIL PSL564,undefined
7891342013475,FILTRO TECFIL ARL2338,undefined
7891342017503,FILTRO TECFIL ARL5135,undefined
7891342017589,FILTRO TECFIL PSL76,undefined
00154875,TAMPAO ,undefined
1549632,EXTRATOR PARAFUSO ,undefined
015489666,PLACA FOTO,undefined
1598659,HD SSD 480GB 2,5,undefined
01254630,BISC CHAMP CIST,undefined
0102546,LEITE COND BETANIA,undefined
01254870,WAFER CHOCOLATE,undefined
12546325,EMBALÇAGEM CESTA ,undefined
012546301,AMENDOIM CRO,undefined
125463256,ATUN RALADO,undefined
001256332,KIST BOLO ,undefined
15487963363,MIST BOLO,undefined
1025635,AZEITONA VERDE ,undefined
1025986,MAIONESE TRAD,undefined
159874456,GOMETS DORI,undefined
1548796,CREME DE LEITE,undefined
15987466,RECH MORANGO,undefined
1554632,GELATINA UVA,undefined
0125489,MILHO VERDE,undefined
01548963,VINHO  DON ANGELO,undefined
10254698,BOLSA TNT,undefined
1054896,UVA PASSA ,undefined
1254896,STICK LOOK WAFER,undefined
01254635,LIDER MARCA,undefined
012546336,CX BIS LKA,undefined
105487963,PANETONE,undefined
1054874521,FAROFA PRONTA,undefined
12321233,SUCO INT,undefined
1025463,ERVILHA CONS,undefined
125463525,SALGADINHO,undefined
012546388,BATATA PALHA,undefined
1025489632,BOLINHO,undefined
12548965,PERFIL LQUS,undefined
7898644550226,FLUIDO DE FREIOS TIRRENO DOT4 LV 500ML,undefined
1598463,TECBOLT COMPLETO,undefined
0158742,FITRO DE CMBUSTIVEL RETENÇÃO,undefined
1587496,ELEMENTO DE AR DO MOTOR,undefined
1598745,FILTRO DE OLEO,undefined
1254195,MOPAR MAXPRO SYNTHETIC,undefined
1548965,FILTRO ANTIPOLE,undefined
15874563,TUBO GAVALNIZADO NBR  CL LEVE 2 1/2,undefined
15986325,TE LR 25 X 1/2,undefined
1549863,REGISTRO DE ESFERA 50MM,undefined
159863256,TORNEIRA TANQUE ROMA,undefined
158749632,PARAFUSO 08,undefined
015987455,FILTRO 25 MICRAS,undefined
015987400,ARCO DE SERPA  FIXO,undefined
15487965,INVERSOR VONDER DIGITAL,undefined
158963632,BOBINA DE PLASTICO,undefined
125463233,MANTA LIQUIDA BCO,undefined
1254632563,REV 10X10 LUX AMARELO,undefined
159874632,TANGO MULTIUSO,undefined
15987463,CESTO P/ PRENDENDORES ,undefined
1598632,PROTETOR P/ PIA,undefined
1596321,TALIMPO GELADESIVO,undefined
1562563,GEL P/ HIG,undefined
125469856,LPI 900 ,undefined
15963256,PREGADOR DE ROUPA,undefined
15987456,PURGADOR ELETRONICO,undefined
1563295,BOBINA 220V PURGDOR ELE,undefined
15987410,TELA MOEDA,undefined
001256322,CONVERSOR DE FREQUENCIA,undefined
1542365236,LA DE AÇO,undefined
15987745,TOTEN ,,undefined
159874633,ANRL PISTAO,undefined
15984632,ANEL PISTAO,undefined
5011987197275,TELLUS S2 M 68 20L,undefined
154632500,VARA DE CANO,undefined
1588946,BOMFADOR MANUAL 165ML,undefined
159846356,SENSOR PROX IND SENSE,undefined
15489653,ARRUELA LISA ,undefined
15236523,CANO COBRE,undefined
1548784,KIT GARFO / FACA,undefined
